Indicator_type,Data,Note
sha256,48ba33eb257df310409dd6ed1a82ccf05f8049fa1a4bc3a533753802d49d5bf3,
sha256,4a308cc989d58153b7fa47b64733c49841ceb8981553f59fe0c7282e8ca892f2,
sha256,4a5ef52b89f86db60974644b7d5ef23d183d05e5037051a3628cd4bb947c6052,
sha256,4b6b442bf906861a0f8e97d3c36406acdff9ffed2e05843edc5831d94491e13c,
sha256,4ed1aee04679f5ad079091c70d366f49d90670ba30ba71c4d9c64f03602c5e85,
sha256,4f249fc7bcb1f97b48bd9bfcccbe4ba81295e76196984bc18441bc0f37d565bf,
sha256,4f6d1e30826fd5d57f69a9f75f6794467636c9dfe4439905ccb6cdb3574a4b4b,
sha256,50796bba24432430051473891c3aff97b5c3fa5cfa1d0741634dbfed2c211630,
sha256,510a3ed5d8cbdfcc5e959eddc2e3addd0f11bc2224b2e77e9246436947fd85a3,
sha256,523e95ad7a32a17196d0634de7b8bdcadcc895ab6f8be1827359140dcaa9991c,
sha256,54bda5fbd6f51943af6de2944c88d7a29e204ad4bf1a8c9cbaefd54f8c3f16db,
sha256,562db378a5bd076cb2f4ce71cc616a72170e3896fdd2ad432c916bc358bf3c0b,
sha256,58bbce8d0f9d260bbdc53ee086d73b6e70fc5eb72246f112d594c22b7822197d,
sha256,5ad8102d7209ccb798eb6fbf6b00eddd59ae8ec66ee64d13e264ffe2055e21b5,
sha256,5be18e970105ed5604715466dbee9b4bb8a792e1b19eccb18ff0b095ff6e968d,
sha256,5ca978cf35692ed3612588efb267388536de1480c1f2fd4e4630ed727c051622,
sha256,5d349c9a0ea00c6ca16156d0de848459f84241752b8798f56ccfb48644c11eae,
sha256,5dd050fd1afd68d00a1241bd06c5ce0c13ec1f94afec8d00962a2074b0531011,
sha256,5e94a2268ab8755fe7928ad7c10a507874958e7dc86cae288d34621c720427e2,
sha256,5ee4c6bf71a76354f5404c5b04f4a2878db4a4865e5ef4f4cd18ec872d42799d,
sha256,5f0316dad671677fa07cc387553f5aa9bb2ab7360769108d38438a5c53313c10,
sha256,5f9b5057488b2d3ee7a02bdd493e75829db31c10b8b317c17cf66e1f24d49e56,
sha256,60341292b2392a4e0ef31e7b2aa62061e5b9d85b33085f38fd31940352c9d51d,
sha256,6109d9a4d232246bb16ce72a1df3e18248b84c6a86abcaca06a5870c26a19cbf,
sha256,617a9cd79e20beb03ecd6765019e64d4ddf4cbeb72977746566369d79fbb720d,
sha256,651441b66dd5d8a0b88837e2ea407cffd0d83f1a5495c7214c59f418dad57d0e,
sha256,655c4d2c2289c7edbd85206416b83cafb7e22faf387b7a3c92dee51f68a2b92a,
sha256,685532cc4851ce2c968f6cbfce81eb9b30de06a468b0dc241142243fbb3e74c0,
sha256,686d8241afbc19ec5a3b8f0c052e2ebf76b9686b6d583124a7de4f0d04ce5a7f,
sha256,6884bd4b23f891739c2b4c0800df4ab2968173b744772822408a963b7ed9b0ab,
sha256,68c48c374a98fcd339730a307107101205cef590a04c9a9c147b78061aace401,
sha256,6a35d7dfeb10d9cca81d2db03e65915f2abdd2692f80eb0c58178b51ffb0cd54,
sha256,6ab8ad573ae4367533b7fbae40de7a74b21c27995ff21d274993d0bf1786b005,
sha256,6bb47be84b887409383045daa337dbc4d519650ff57a3a88f73f26fa11804924,
sha256,6c3755cfb30cd7efd8e446f8befeda74a18c5305fb5a3c2c695cfdd678320681,
sha256,6c8a657db07ccf62da36d05c52edcf0321d948f27db3d2e4e1699c6248f49170,
sha256,6ce9edfcde98a88440e03c8584aefcf0a682e1785ae536cf6f99322e4e013461,
sha256,6f75998b0e4a617915408e0a9f8653126d83cc6c3c1581b511f724f7f2be4c42,
sha256,709d940545331f853fc5980bf34772c93534d89be7914863739350cc8b742c8b,
sha256,720dc479593558b08533c27363799deb977a3f1f946444522c17150f55d2ff44,
sha256,72f0333819f93df74c442a9a7d700b918f342451a3c990c098403cb58276d5e7,
sha256,74162ba41432fd8d89ed36d53e482358a1f6866afd06303ec364a409e37b2f46,
sha256,743a18dd11815e03e153d400f5869b54812a6fce163083d02bb01012dea95bd3,
sha256,75fb7b66136d768c83dd498517c3b357789006290f39340dbe3e253a94194931,
sha256,76ea4824e85a5fb39694f9338debdce197c7d05f797bb0a218916b903d2a38fb,
sha256,78967c771847004b9c3db2fe4834cd87dbf8d142a25b93df107642262e449565,
sha256,79ff1433f09eb4a166218ba5acd5f781532ddf076e9efd0b53c74553e0c0ba1f,
sha256,7a2f77d231bca0778008c908578782cbc95436078b418279485087a8f7e697da,
sha256,7d5558328debc1d8c28118dd13783254fb3ffb134e1d6eb74ecab628b83f4826,
sha256,7dcb52b156489f9990f54a555ddbce0cfb097105afb3900a09268aec00aef9b3,
sha256,7dd26012e5ecb6d72723df3db852564c6dab9ad73f969dc1af65461198357fc2,
sha256,7f2b70b6fbf4f5af3d7069fcee4fbb181282638e8255707060fd9b9ab09e1b20,
sha256,7f4cd360e8a375115552d6088487656072fe6dbf5b3832f1ee1d1deed4064214,
sha256,7f6166bff6e004a35607abca14dfe12618105c31a23f5fdfbefc54db18811358,
sha256,7fea647239cddc85625d76f37e4834f5df03462c30b9d167701ad087832f3fce,
sha256,8095068a1a73abf49df8ec747d487c0e318fc34c1b4eada4b9ec9df50be9d8c2,
sha256,83195087535b9d744d213d5dcd23c69fefa15c22eaff805268cfaefd5cdd76e1,
sha256,8325cf43ba576e562de23dd573f6264b108cd6b78343c1dfd1b1b8d3a52160f6,
sha256,832b4340374dbb87bf87f5da3a88ed9e0e5b7bd2193e10e2440b904d959b90c1,
sha256,83709a6846042a10004135aa7154afa60afa0cd595ae78cf40453082313ac904,
sha256,839ffc007c82276289bddaa08997d818c9bd1b4180b89884e71e52340b623301,
sha256,83ed5814f0b55a9b3b458fde94ab2d7f3f1f878ba99b30743da4ee478280e6f1,
sha256,865fdd1a2df0b07eb78791a41798aef629a16eea9d904638fcee7a2834d7b888,
sha256,872f6e748c2fb393c5dfa2e14966c3b3fa1d17fb39f44e1b6564b00e58580761,
sha256,88507cfbd03b52a1c91f9c22f7a1f17d2d7070cb6921b303537da37686db9026,
sha256,88f4e42ee29e133d9dc1530ae9c4a1968c6b6df210dfa407cd6a7b39cb1a1dbb,
sha256,892839c10b382748b29a2b4aa592dbe17c6c70bb199aa7ae28ff2f849b0ebbf1,
sha256,8941faeb7b91ceb9551db6e6ccba7e83a1bda99906d09dd3538c77655498332b,
sha256,89c17eb1de81409644f0266e249200d02111c28dc258a9ca259dbf855875474d,
sha256,8a37629e386d62768b415e27310e2fb146b2a8521e2b668df3810af9325686f3,
sha256,8b15a35df8707d9794ab3598ebbaf3983c1dea8835f40750f038e853e7b7a778,
